id,u,x,y,z
76.3257,2.6305020138315e-11,76.4257,0,0
76.49235,2.5166472361171e-11,76.59235,0,0
76.659,2.4077318141376e-11,76.759,0,0
76.82565,2.3035408567917e-11,76.92565,0,0
76.9923,2.20386898098e-11,77.0923,0,0
77.15895,2.1085196281865e-11,77.25895,0,0
77.3256,2.017304936043e-11,77.4256,0,0
77.49225,1.9300451100807e-11,77.59225,0,0
77.6589,1.846568309777e-11,77.7589,0,0
77.82555,1.76671007092e-11,77.92555,0,0
77.9922,1.6903132045636e-11,78.0922,0,0
78.15885,1.6172272659444e-11,78.25885,0,0
78.3255,1.5473084649557e-11,78.4255,0,0
78.49215,1.4804191779111e-11,78.59215,0,0
78.6588,1.4164278682415e-11,78.7588,0,0
78.82545,1.3552086377116e-11,78.92545,0,0
78.9921,1.2966411562054e-11,79.0921,0,0
79.15875,1.240610249176e-11,79.25875,0,0
79.3254,1.1870058356686e-11,79.4254,0,0
79.49205,1.1357225488743e-11,79.59205,0,0
79.6587,1.0866596816398e-11,79.7587,0,0
79.82535,1.0397208375559e-11,79.92535,0,0
79.992,9.9481388292115e-12,80.092,0,0
80.15865,9.5185062612586e-12,80.25865,0,0
80.3253,9.1074677499466e-12,80.4253,0,0
80.49195,8.7142164238867e-12,80.59195,0,0
80.6586,8.3379810861917e-12,80.7586,0,0
80.82525,7.9780235081052e-12,80.92525,0,0
80.9919,7.6336380981967e-12,81.0919,0,0
81.15855,7.304149415183e-12,81.25855,0,0
81.3252,6.9889118777087e-12,81.4252,0,0
81.49185,6.6873074789306e-12,81.59185,0,0
81.6585,6.3987455302467e-12,81.7585,0,0
81.82515,6.1226605630134e-12,81.92515,0,0
81.9918,5.8585121028241e-12,82.0918,0,0
82.15845,5.6057827407605e-12,82.25845,0,0
82.3251,5.3639779368239e-12,82.4251,0,0
82.49175,5.1326242474697e-12,82.59175,0,0
82.6584,4.9112691538763e-12,82.7584,0,0
82.82505,4.6994794319105e-12,82.92505,0,0
82.9917,4.4968410034048e-12,83.0917,0,0
83.15835,4.3029574416898e-12,83.25835,0,0
83.325,4.117449837187e-12,83.425,0,0
83.49165,3.9399554230244e-12,83.59165,0,0
83.6583,3.7701274638266e-12,83.7583,0,0
83.82495,3.6076339900805e-12,83.92495,0,0
83.9916,3.4521577017248e-12,84.0916,0,0
84.15825,3.3033948057874e-12,84.25825,0,0
84.3249,3.1610549326625e-12,84.4249,0,0
84.49155,3.0248600684561e-12,84.59155,0,0
84.6582,2.894544482274e-12,84.7582,0,0
84.82485,2.769853747059e-12,84.92485,0,0
84.9915,2.6505446762524e-12,85.0915,0,0
85.15815,2.5363844224003e-12,85.25815,0,0
85.3248,2.4271504254753e-12,85.4248,0,0
85.49145,2.3226295842104e-12,85.59145,0,0
85.6581,2.2226182117504e-12,85.7581,0,0
85.82475,2.1269212750638e-12,85.92475,0,0
85.9914,2.0353523562466e-12,86.0914,0,0
86.15805,1.947732954308e-12,86.25805,0,0
86.3247,1.8638924524224e-12,86.4247,0,0
86.49135,1.7836674776442e-12,86.59135,0,0
86.658,1.7069018718401e-12,86.758,0,0
86.82465,1.6334461052268e-12,86.92465,0,0
86.9913,1.5631572507678e-12,87.0913,0,0
87.15795,1.4958984451169e-12,87.25795,0,0
87.3246,1.4315388700501e-12,87.4246,0,0
87.49125,1.3699532539427e-12,87.59125,0,0
87.6579,1.3110218578991e-12,87.7579,0,0
87.82455,1.2546300182559e-12,87.92455,0,0
87.9912,1.2006681351051e-12,88.0912,0,0
88.15785,1.1490312520642e-12,88.25785,0,0
88.3245,1.0996190480089e-12,88.4245,0,0
88.49115,1.0523354515047e-12,88.59115,0,0
88.6578,1.0070886326857e-12,88.7578,0,0
88.82445,9.6379065008015e-13,88.92445,0,0
88.9911,9.223574455303e-13,89.0911,0,0
89.15775,8.8270851835696e-13,89.25775,0,0
89.3244,8.4476692223498e-13,89.4244,0,0
89.49105,8.084589661349e-13,89.59105,0,0
89.6577,7.7371421341937e-13,89.7577,0,0
89.82435,7.4046520636362e-13,89.92435,0,0
89.991,7.0864746551237e-13,90.091,0,0
90.15765,6.7819923717827e-13,90.25765,0,0
90.3243,6.4906149438961e-13,90.4243,0,0
90.49095,6.2117770497279e-13,90.59095,0,0
90.6576,5.9449383178074e-13,90.7576,0,0
90.82425,5.6895812174544e-13,90.92425,0,0
90.9909,5.44521104993e-13,91.0909,0,0
91.15755,5.211354034043e-13,91.25755,0,0
91.3242,4.987557284387e-13,91.4242,0,0
91.49085,4.7733870362385e-13,91.59085,0,0
91.6575,4.5684286745747e-13,91.7575,0,0
91.82415,4.3722850858218e-13,91.92415,0,0
91.9908,4.1845766808299e-13,92.0908,0,0
92.15745,4.0049398919641e-13,92.25745,0,0
92.3241,3.8330272012603e-13,92.4241,0,0
92.49075,3.6685057371582e-13,92.59075,0,0
92.6574,3.5110573340011e-13,92.7574,0,0
92.82405,3.3603772213129e-13,92.92405,0,0
92.9907,3.2161740957414e-13,93.0907,0,0
93.15735,3.0781689231375e-13,93.25735,0,0
93.324,2.9460949886924e-13,93.424,0,0
93.49065,2.8196968109707e-13,93.59065,0,0
93.6573,2.6987301931328e-13,93.7573,0,0
93.82395,2.5829612155983e-13,93.92395,0,0
93.9906,2.4721662831235e-13,94.0906,0,0
94.15725,2.3661312187805e-13,94.25725,0,0
94.3239,2.2646512930759e-13,94.4239,0,0
94.49055,2.1675303978248e-13,94.59055,0,0
94.6572,2.0745810728239e-13,94.7572,0,0
94.82385,1.9856237551968e-13,94.92385,0,0
94.9905,1.9004867973505e-13,95.0905,0,0
95.15715,1.8190057754296e-13,95.25715,0,0
95.3238,1.7410235191765e-13,95.4238,0,0
95.49045,1.6663894693191e-13,95.59045,0,0
